text,emotion
la verdad no tengo con quien hablar y es agotador,triste
hoy me llamaron de un numero desconocido pero necesitaba decirlo,miedo
mira fallecio alguien cercano,triste
no te miento me subieron el sueldo y me pesa cargarlo solo,feliz
bro dijeron mentiras sobre mi en redes pero bueno,enojo
vieja el transporte salio tardisimo y llegue tarde por eso parce,enojo
no te miento estoy muy asustado con lo que puede pasar la verdad,miedo
para serte honesto no se como decirlo sin que se enojen y nadie lo entiende,miedo
oye me prometieron el trabajo y al final le dieron a otro y ya,enojo
ahora mismo pude expresarme sin que me juzgaran y trato de disimularlo,feliz
hoy todo me da miedo esta semana,miedo
oye me ignoraron completamente y eso me pesa,enojo
en serio me respondieron que si al proyecto,feliz
la verdad ya no quiero hablar de eso porque nadie entiende bro,triste
hermano me pone muy ansioso pensar en eso y me tiene mal,miedo
ultimamente me cobraron de mas sin avisar pero no digo nada,enojo
te cuento que nacio mi hija y ya,feliz
estoy muy contento con los avances en serio,feliz
mira lo que paso usaron lo que les conte en mi contra y no se que hacer,enojo
hoy no quise hablar con nadie hoy todo el tiempo,triste
fijate que me siento desconectado de todo y necesito que alguien me entienda,triste
es que perdi una oportunidad importante y ya,triste
me sacaron la paciencia por todo lo que paso,enojo
sinceramente me siento horrible hoy esta semana,triste
la verdad quiero estar solo y no se que hacer,triste
te juro que eso no estuvo bien para nada y ya me canse,enojo
ahora mismo lei el mensaje mal y arruine todo y me cuesta mucho,triste
me siento sin energia en este momento,triste
me angustia no tener todo claro a mi edad,miedo
te cuento que nos separamos despues de mucho tiempo y nadie lo sabe,triste
en serio tengo miedo de ver lo que me respondieron y me tiene agotado,miedo
no me merecia este trato y eso me pesa,enojo
que buena experiencia fue esa de verdad,feliz
en serio tengo ansiedad de pensar en el futuro bro,miedo
no te miento me mintieron en mi cara y necesito que alguien me entienda,enojo
mira hoy hice algo que me daba mucho miedo y salio bien y ya,feliz
me dieron el trabajo que queria sinceramente,feliz
todo el mundo parece tener todo claro menos yo men,triste
la verdad todo esta mejorando y no se que hacer,feliz
en serio me siento muy decaido en este momento de verdad,triste
es que me tienen hasta la coronilla y nadie lo sabe,enojo
la verdad me salio rico lo que cocine y necesito que alguien me entienda,feliz
me tiene muy angustiado esa situacion la verdad,miedo
sinceramente quiero estar solo por todo lo que paso,triste
lo que pasa es que siento una tristeza profunda que no pasa y no lo puedo superar,triste
ahora mismo pude decir lo que sentia sin miedo y no es facil admitirlo,feliz
ultimamente todo esta mejorando con todo lo que paso,feliz
me mencionaron en algo que me puso en ridiculo de verdad,enojo
mira me regalaron algo que queria hace mucho,feliz
no te miento me tiene con los nervios destrozados y eso me duele,miedo
la verdad odio esta situacion y me afecta mucho,enojo
te cuento que tengo miedo de que me quiten el trabajo parce,miedo
no te miento ya les dije mil veces y no cambia nada sinceramente,enojo
lo que es cierto es que estoy muy contento con los avances,feliz
desde hace dias tengo miedo de que se den cuenta que no entiendo pero necesitaba decirlo,miedo
me tiene con los nervios destrozados parce,miedo
sinceramente gane el concurso y necesito que alguien me entienda,feliz
la verdad me siento inseguro en este momento,miedo
que buen dia para estar bien,feliz
parce quede encantado con como salio todo,feliz
es que tengo miedo de que me quiten el trabajo de verdad,miedo
hoy me sacaron la paciencia desde hace dias,enojo
me dejaron plantado y ni se disculparon y me cuesta mucho,enojo
te cuento que me hicieron sentir especial y no se que hacer,feliz
parce hoy amaneci con toda la actitud y no puedo evitarlo,feliz
hoy siento que me estoy quedando sin opciones pero necesitaba decirlo,miedo
es que me critican las decisiones sin conocer mi situacion,enojo
no te miento nadie me escucha sinceramente,triste
sinceramente me hicieron sentir especial y no lo puedo ocultar,feliz
lo que pasa es que tengo miedo de mandar ese mensaje y que lo tomen mal y nadie lo entiende,miedo
en serio me tiene completamente harto todo el tiempo,enojo
me siento muy afortunado en serio,feliz
lo que pasa es que tengo miedo de decir algo fuera de lugar y me pesa cargarlo solo,miedo
ahora mismo me siento derrotado todo el tiempo,triste
definitivamente esto arruino mi dia en este momento,enojo
es que estoy muy ilusionado con lo que viene la verdad,feliz
la verdad es que me interrumpieron cada vez que hable y quisiera que alguien me ayudara,enojo
desde hace dias me pone muy nervioso hablar en publico todo el tiempo,miedo
la verdad ya nada es igual,triste
oye me preocupa tanto que no puedo dormir de verdad,miedo
en serio hoy fue exactamente lo que necesitaba y no se que hacer,feliz
en este momento me sacaron la paciencia esta semana,enojo
te juro que dije algo que no quise decir y no se como explicarlo y me tiene agotado,triste
hoy me toco dejar los estudios por plata y me tiene mal,triste
ultimamente siento que a nadie le importo y me afecta mucho,triste
ahora mismo me tratan diferente y no entienden por que me molesta y no puedo evitarlo,enojo
es que vi que estaba en linea pero no me respondio y nadie lo entiende,triste
fijate que subi una foto y me arrepenti de haberla subido la verdad,triste
te cuento que me hicieron fila tres horas y no me atendieron y me cuesta mucho,enojo
oye me ignoraron durante horas y me tiene mal,enojo
hoy estoy agotado de tener que explicar como me siento de verdad,triste
mira nada de lo que hago vale la pena y no puedo evitarlo,triste
que buen momento para estar feliz en serio,feliz
mira me siento completo otra vez,feliz
la verdad me cuesta aceptar que eso ya termino de verdad,triste
desde hace dias me prometieron que no volveria a pasar pero ya no puedo mas,enojo
te juro que me enoja mucho lo que dijiste de verdad,enojo
parce estoy con el animo muy por el piso pero bueno,triste
la verdad me dejaron plantado y ni se disculparon y eso me duele,enojo
la verdad es que el profesor me felicito por el trabajo y no es facil admitirlo,feliz
no quise hablar con nadie hoy y necesito que alguien me entienda,triste
para serte honesto estoy realmente indignado y no se que hacer,enojo
te digo que me aterra quedarme sin opciones y me tiene muy nervioso,miedo
desde ayer me tienen harto con esto en este momento,enojo
hermano estoy con el animo muy por el piso y ya,triste
hoy no se que va a pasar,miedo
no te miento estoy rodeado de gente y me siento solo todo el tiempo,triste
sinceramente siento que algo no esta bien aunque todo parece normal,miedo
lo que pasa es que el resultado me tiene muy angustiado y eso me pesa,miedo
es que tuve que dejar mis estudios sinceramente,triste
ahora mismo no tengo ganas de nada todo el tiempo,triste
estoy muy deprimido en este momento y no se como seguir,triste
ultimamente siempre me pasa lo mismo con las mismas personas y quisiera que alguien me ayudara,enojo
que dia tan bueno fue hoy y estoy muy contento,feliz
hicimos una reunioncita y quedo muy buena y me tiene mal,feliz
lo que es cierto es que me siento muy bien en este momento,feliz
en serio me dejo mi novio y estoy muy mal y me tiene mal,triste
no se si lo que estoy haciendo es lo correcto la verdad,miedo
hoy me hicieron firmar algo que no entendi de verdad,enojo
fijate que no puedo mas con tanto todo el tiempo,triste
es que dijeron mentiras sobre mi en redes,enojo
sinceramente aprobe todas las materias este semestre la verdad,feliz
mira lo que paso no supe si era una broma o algo serio y no es facil admitirlo,triste
hoy tengo miedo de embarrarla con esa decision de verdad,miedo
la verdad me tiene muy bravo la falta de respeto,enojo
no te miento hoy amaneci con mucha energia y no se que hacer,feliz
es que me echaron sin explicacion,triste
fijate que me faltaron el respeto y necesito que alguien me entienda,enojo
fijate que me descuentan del sueldo cosas que no firmé,enojo
ultimamente me tratan diferente por ser joven,enojo
defendi mi proyecto y quede bien sinceramente,feliz
en serio por fin lo logre y me afecta mucho,feliz
estoy demasiado feliz,feliz
te cuento que me cancelaron a ultimo momento y no lo puedo ocultar,enojo
te cuento que me cobraron de mas y no me quieren devolver y no puedo evitarlo,enojo
en serio hoy fue un dia increible,feliz
mira no estudie suficiente para esto y ya,miedo
sinceramente estoy muy preocupado en este momento,miedo
es que nadie entendio como me sentia de verdad,triste
no voy a tolerar esto mas y me parece muy mal,enojo
definitivamente estoy cansado mentalmente esta semana,triste
no te miento me da terror enfrentar esto solo y me afecta mucho,miedo
mira termino mi carrera,feliz
hoy me trataron como si yo fuera el problema parce,enojo
mira estoy muy mamado de todo,triste
oye me dicen que me esfuerce mas cuando ya doy todo,enojo
no te miento siento que voy a fallar manana y me afecta,miedo
oye publicaron algo mio sin pedirme permiso y me cuesta mucho,enojo
es que me dejaron y ya,triste
me cambiaron el trabajo sin consultarme y no lo digo seguido,enojo
ahora mismo me preocupa tanto que no puedo dormir y eso me pesa,miedo
ultimamente no se si estan enojados conmigo o es mi imaginacion pero necesitaba decirlo,miedo
lo que pasa es que tengo miedo de caerle mal sin querer,miedo
es que vi las historias de todos y me senti muy mal y ya,triste
tengo ansiedad de pensar en todo lo que falta la verdad,miedo
hoy no tengo ganas de nada en este momento,triste
ultimamente estoy harto de todo todo el tiempo,enojo
te cuento que tuve que repetir lo mismo mil veces sinceramente,enojo
te cuento que tengo miedo de que sea algo grave y es agotador,miedo
la verdad hoy me di cuenta que avance mucho y no puedo evitarlo,feliz
ahora mismo ya no tengo fuerzas para nada y necesito que alguien me entienda,triste
sinceramente pude expresarme sin que me juzgaran,feliz
siento un vacio que no puedo llenar y no lo puedo superar,triste
lo que pasa es que me dijeron que exageraba pero necesitaba decirlo,enojo
hoy fue exactamente lo que necesitaba men,feliz
no puedo creer que me cansas con tanta excusa y no lo entiendo,enojo
te juro que estoy cansado de aparentar que todo esta bien y nadie lo entiende,triste
ahora mismo me canse de pedir lo mismo sin resultado y eso me tiene mal,enojo
para serte honesto me dieron el viernes libre y me tiene agotado,feliz
fijate que tengo miedo de llegar a cierta edad sin haber logrado nada y me afecta,miedo
es que las cosas ya no son como antes pero bueno,triste
estoy muy bravo con lo que paso parce,enojo
me prometieron que no volveria a pasar y no se como manejarlo,enojo
te cuento que siento que se me acaba el tiempo,miedo
me tiene muy intranquilo todo esto y eso me duele,miedo
hoy me tiene muy cansado esa actitud la verdad,enojo
en serio me encontre con un amigo que no veia hace tiempo y ya,feliz
hoy tengo panico de fallar cuando todos confian en mi,miedo
en serio tuve que repetir lo mismo mil veces,enojo
oye me da miedo ir al medico y es agotador,miedo
sinceramente ya no tengo fuerzas para nada y es agotador,triste
me siento muy afortunado sin duda,feliz
no te miento nadie me eligio para su equipo y no lo digo seguido,triste
estoy que no me la creo de verdad,feliz
en serio me tiene muy preocupado lo que esta pasando,miedo
es que no tenemos para el arriendo este mes y ya,triste
sinceramente me siento vacio y no se que hacer,triste
que irresponsable eres con todo y me parece muy mal,enojo
desde ayer hoy fue maravilloso todo el tiempo,feliz
me dieron la visa la verdad,feliz
de verdad me duele mucho haberlo perdido y quisiera que no fuera así,triste
fijate que me hicieron una videollamada sorpresa sinceramente,feliz
en serio no puedo creer que hayan hecho eso de verdad,enojo
fijate que estoy muy ido hoy no se que me pasa hermano,triste
ahora mismo me siento horrible hoy esta semana,triste
te cuento que dijeron cosas que no son verdad sobre mi y me afecta mucho,enojo
mira lo que paso tengo miedo de que las cosas cambien de repente y no puedo evitarlo,miedo
hoy me preocupa tanto que no puedo dormir y no se que hacer,miedo
desde hace dias me dejaron solo en esto y me tiene mal,triste
ya me canse de esto en este momento,enojo
lo que pasa es que siento que perdi algo muy importante y no se como seguir,triste
oye llegue a los seguidores que queria y me afecta,feliz
mira me tiene muy bajoneado lo que paso y eso me duele,triste
no te miento mi mejor amigo se fue a vivir lejos y no se que hacer,triste
no se si contarte pero me dijeron que cambie como si estuviera mal ser yo y no se como manejarlo,triste
me da mucho miedo estar solo en esto y eso me preocupa mucho,miedo
oye no quise hablar con nadie hoy y no puedo evitarlo,triste
en este momento ya no quiero hablar y me afecta mucho,triste
