text,emotion
en este momento me preocupa demasiado esto otra vez,miedo
bro estoy muy frustrado con todo esto,enojo
en serio tengo miedo de que me vaya mal en las parciales la verdad,miedo
la verdad me mintieron descaradamente en la cara y eso me duele,enojo
te juro que cambiaron las reglas sin avisarme y trato de disimularlo,enojo
es que no me toman en serio por mi edad y me cuesta aceptarlo,enojo
no soporto esta situacion,enojo
te digo que tengo miedo de que me cancelen por algo que dije y nadie lo entiende,miedo
ahora mismo llevo dias aguantando esto y ya no puedo y me cuesta mucho,enojo
no te miento me mandaron un mensaje muy agresivo y me tiene agotado,enojo
hoy tengo ansiedad y no puedo dormir,miedo
lo que pasa es que me duele mucho lo que significa esto,triste
men siento que todos avanzan menos yo de verdad,triste
me asusta no saber si voy a conseguir trabajo,miedo
hoy logre ahorrar lo que necesitaba de verdad,feliz
men me encontre plata en un bolsillo que no sabia y me tiene pensando mucho,feliz
me llamaron de la empresa y no dijeron para que hermano,miedo
es que me da miedo no poder controlarlo y eso me preocupa mucho,miedo
hermano me tiene muy bajoneado lo que paso de verdad,triste
tengo un presentimiento muy malo y me tiene muy nervioso,miedo
me dejo en visto y no respondio pero necesitaba decirlo,triste
no se si contarte pero me respondieron con mala actitud sin razon,enojo
sinceramente me irritas con ese comportamiento en serio,enojo
para serte honesto estoy muy ilusionado con lo que viene y me tiene mal,feliz
me fui de viaje sinceramente,feliz
oye pude decir lo que sentia sin miedo y me pesa cargarlo solo,feliz
sinceramente me ignoraron durante horas la verdad,enojo
me ignoraron cuando tenia toda la razon,enojo
no me toman en serio por mi edad y no se que hacer,enojo
logre ahorrar lo que necesitaba sinceramente,feliz
mira se fue mi perro hoy y no se que hacer,triste
oye me cambiaron el turno sin avisarme y no puedo evitarlo,enojo
la verdad es que nadie noto que algo me pasaba sinceramente,triste
no tuve ganas de comer y es agotador,triste
te digo que me dicen que me esfuerce mas cuando ya doy todo y me afecta,enojo
mira dijeron mentiras sobre mi en redes,enojo
te cuento que me cobraron mas de lo que decia el precio,enojo
sinceramente estoy muy triste con lo que me paso y no lo puedo superar,triste
desde hace dias nada de lo que hago vale la pena y me afecta mucho,triste
que descarado eres en serio de verdad,enojo
desde hace dias logre terminar algo que habia dejado pendiente y no es facil admitirlo,feliz
no puedo creer que que actitud tan mala la tuya y punto,enojo
oye eres increiblemente irresponsable,enojo
ultimamente no entiendo como la gente puede ser asi y nadie lo entiende,enojo
esto es una basura,enojo
mira me tiene muy preocupado lo que esta pasando,miedo
tengo miedo de que me vaya mal en las parciales y no es facil,miedo
te cuento que me llamaron para el trabajo en medellin y no puedo evitarlo,feliz
me copiaron el trabajo y lo publicaron como propio y no puedo evitarlo,enojo
fijate que hice algo que me daba miedo y salio bien,feliz
ahora mismo esto me molesta mucho desde hace dias,enojo
hermano me ignoraron cuando tenia toda la razon parce,enojo
en serio mi familia se fue a vivir lejos y me siento solo,triste
sinceramente me tienen harto con esto ultimamente,enojo
hoy fue mejor de lo que esperaba la verdad,feliz
hoy ya no aguanto mas otra vez,enojo
te cuento que las cosas estan saliendo como quiero la verdad,feliz
me siento muy afortunado de verdad,feliz
te cuento que la incertidumbre me tiene paralizado y no puedo evitarlo,miedo
mira me hicieron fila tres horas y no me atendieron hermano,enojo
en serio que irresponsable eres en serio y me parece muy mal,enojo
sinceramente estoy realmente indignado de verdad,enojo
de verdad estas actuando muy mal y eso no esta bien,enojo
fijate que me pidieron algo de ultimo momento y no se que hacer,enojo
realmente me preocupa demasiado esto ultimamente,miedo
lo que pasa es que me dejo de seguir en redes sociales y no es facil admitirlo,triste
te cuento que todo el mundo sigue y yo estoy quieto,triste
siento una soledad enorme que me pesa y me duele mucho,triste
en serio me da ansiedad publicar algo y que lo juzguen,miedo
no puedo evitar que siento que algo malo va a pasar y no puedo calmarlo,miedo
es que me dieron la beca de la universidad publica parce,feliz
la verdad saque mi licencia de conducir sinceramente,feliz
borre todas mis fotos porque no me gustaba nada y no puedo evitarlo,triste
realmente estoy disfrutando mucho y me encanta,feliz
sinceramente me duele mucho haber fallado en eso y no lo puedo superar,triste
en serio me mandaron un mensaje muy agresivo y me tiene agotado,enojo
para serte honesto me cobraron de mas sin avisar todo el tiempo,enojo
me hicieron sentir que molestaba,enojo
lo que pasa es que todo esta mal organizado la verdad,enojo
se aprovecharon de la buena fe mia de verdad,enojo
sinceramente me preocupa no poder pagar el arriendo el otro mes,miedo
ultimamente siento que el miedo no me deja avanzar otra vez,miedo
hermano no me puedo quitar esa preocupacion de encima pero bueno,miedo
sinceramente mi jefe quedo contento con mi trabajo y no es facil admitirlo,feliz
estoy muy bravo con lo que paso y me cuesta mucho,enojo
ultimamente manana tengo una prueba importante y estoy nervioso y no lo puedo ocultar,miedo
no voy a seguir aguantando esto en serio,enojo
mira lo que paso todos parecen entender menos yo pero ya no puedo mas,triste
hoy nadie me eligio para su equipo pero necesitaba decirlo,triste
hoy por fin me salio el pasaporte hermano,feliz
en serio nadie me eligio para su equipo y me pesa cargarlo solo,triste
ultimamente encontre lo que buscaba sinceramente,feliz
en serio tengo miedo de que me quiten el trabajo,miedo
no se si contarte pero tengo miedo de que me alejen si se dan cuenta como soy y me tiene agotado,miedo
ultimamente publicaron algo mio sin pedirme permiso men,enojo
lo que pasa es que no tengo con quien hablar y ya,triste
ultimamente odio esta situacion y estoy cansado,enojo
lo que pasa es que ya no quiero esforzarme,triste
desde ayer tengo ansiedad en este momento,miedo
realmente esto me molesta mucho y eso empeora todo,enojo
hermano me echaron la culpa de algo que hizo otro pero bueno,enojo
te cuento que se fue mi gato hoy y no puedo evitarlo,triste
me cambiaron las condiciones a ultimo momento y ya,enojo
desde ayer hoy fue un mal dia todo el tiempo,triste
es que logre lo que queria y es agotador,feliz
la verdad siento que algo no esta bien aunque todo parece normal sinceramente,miedo
no se si contarte pero hoy no tuve que fingir que estaba bien y no se que hacer,feliz
hoy no supe leer la situacion y meti la pata y no puedo evitarlo,triste
fijate que fallecio alguien cercano y ya,triste
te juro que no supe si era una broma o algo serio y no se que hacer,triste
te cuento que me encontre con un amigo que no veia hace tiempo la verdad,feliz
mira lo que paso tengo panico de que me pregunten algo frente a todos y no lo digo seguido,miedo
es que tengo miedo de ver lo que me respondieron y trato de disimularlo,miedo
oye termine mi tesis de verdad,feliz
me pone muy ansioso pensar en eso y me tiene mal,miedo
la verdad me borraron un comentario que tenia toda la razon y no se que hacer,enojo
definitivamente estoy agradecido por todo ultimamente,feliz
te juro que mi grupo hizo el trabajo sin contar conmigo y nadie lo entiende,triste
en serio perdi algo muy importante y ya,triste
definitivamente me da demasiada rabia en este momento,enojo
de verdad no puedo con esta rabia que siento en serio,enojo
sinceramente quiero estar solo,triste
fijate que mi grupo de trabajo funciono muy bien y no se que hacer,feliz
me preocupa no poder pagar el arriendo el otro mes y me tiene mal,miedo
te digo que hoy me senti muy bien conmigo mismo de verdad,feliz
no puedo evitar que estoy muy asustado con lo que se avecina,miedo
parce tengo miedo de que me quiten el trabajo y ya,miedo
parce hicimos sancocho en familia y fue muy rico la verdad,feliz
te cuento que me tocó pagar una multa que no era justa y no es facil,enojo
me da pena decirlo pero entregue el proyecto a tiempo y no es facil admitirlo,feliz
desde ayer estoy muy preocupado todo el tiempo,miedo
la verdad es que me duele mucho haber fallado en eso,triste
bro me siento muy perdido con mi vida,triste
hoy me gane una chamba buenisima,feliz
me da una ira terrible y no lo entiendo,enojo
hoy hoy fue un dia increible de verdad y me afecta,feliz
lo que pasa es que siento que cargue solo con todo y me tiene mal,triste
definitivamente todo me afecta demasiado por todo lo que paso,triste
ahora mismo me rechazaron y duela mucho y ya,triste
ahora mismo estoy demasiado preocupado y me afecta mucho,miedo
desde hace dias me hicieron sentir especial y necesito que alguien me entienda,feliz
ultimamente estoy agotado emocionalmente,triste
sinceramente me citaron para hablar y no se de que de verdad,miedo
es que encontre lo que buscaba y no puedo evitarlo,feliz
la verdad siento que el tiempo paso y yo no hice nada,triste
la verdad hoy fue un gran dia en este momento,feliz
me da mucho miedo estar solo en esto y me tiene muy nervioso,miedo
la verdad esto arruino mi dia y eso empeora todo,enojo
me da pena decirlo pero tengo miedo de haber arruinado algo sin saberlo y eso me tiene mal,miedo
es que fallecio alguien cercano y me tiene mal,triste
la verdad me prometieron algo y no lo cumplieron,enojo
sinceramente todo salio mal ultimamente,triste
oye me saco del grupo sin razon y me pesa cargarlo solo,triste
en serio me respondieron con mala actitud sin razon y trato de disimularlo,enojo
tengo un presentimiento muy malo y eso me pesa,miedo
lo que pasa es que siento una tristeza muy profunda y no lo puedo superar,triste
ultimamente estoy harto de todo desde hace dias,enojo
la verdad es que me da terror pensar en esa posibilidad,miedo
hoy me canse de esperar que las cosas cambien solas la verdad,triste
para serte honesto me dejo en visto y no respondio y no se como manejarlo,triste
oye me molesta tu falta de consideracion y no lo voy a tolerar,enojo
ultimamente me tiene muy cansado esa actitud pero bueno,enojo
para serte honesto me respondio el mensaje que esperaba,feliz
es que me dieron informacion falsa,enojo
es que hicieron algo injusto y nadie dijo nada y me afecta mucho,enojo
ahora mismo me mandaron un audio muy lindo y eso me tiene mal,feliz
la verdad es que estoy muy contento con los avances,feliz
oye extraño mucho a las personas que ya no estan pero bueno,triste
ultimamente tengo miedo de hablar desde hace dias,miedo
la verdad estoy muy asustado con lo que puede pasar pero bueno,miedo
sinceramente estoy agotado de tener que explicar como me siento,triste
la verdad siento que estoy de mas y necesito que alguien me entienda,triste
la verdad estoy esperando una respuesta y me tiene nervioso y me afecta mucho,miedo
es que hoy no tuve que madrugar y lo disfrute y ya,feliz
oye no me dejaron terminar de hablar y me afecta,enojo
para serte honesto siento que las cosas mejoran y me tiene mal,feliz
fijate que la incertidumbre me tiene paralizado de verdad,miedo
te digo que me salio la receta que estaba intentando y me cuesta aceptarlo,feliz
ahora mismo me pone ansioso salir de casa y eso me pesa,miedo
la verdad es que me enoja mucho lo que dijiste sin excusas,enojo
mira lo que paso cargue con toda la responsabilidad del grupo y trato de disimularlo,enojo
en serio me alegra ver que todo salio bien y estoy muy agradecido,feliz
tengo miedo de ver lo que me respondieron y no lo digo seguido,miedo
no se tengo miedo de llegar a cierta edad sin haber logrado nada la verdad,miedo
honestamente me cansa tu falta de madurez y no lo voy a tolerar,enojo
es que me aterra no tener el control de nada,miedo
la verdad es que me duele mucho haber llegado a esto y me duele mucho,triste
me da miedo decepcionarme a mi mismo la verdad,miedo
es que me asusta mucho no saber que hacer,miedo
oye el profesor me felicito por el trabajo pero ya no puedo mas,feliz
fijate que me pone muy nervioso hablar en publico y eso me pesa,miedo
sinceramente tengo miedo de lo que no puedo ver,miedo
hoy cumpli mi meta del año,feliz
te digo que siento que algo muy importante se perdio,triste
es que me canse de pedir lo mismo sin resultado y nadie lo entiende,enojo
la verdad estoy disfrutando mucho ultimamente,feliz
ultimamente me asusta no saber si voy a conseguir trabajo y no puedo evitarlo,miedo
te juro que tengo miedo de decir algo y que lo malinterpreten y no puedo evitarlo,miedo
fijate que tengo miedo de embarrarla con esa decision hermano,miedo
fijate que tengo miedo de que no me entiendan y me pesa cargarlo solo,miedo
te cuento que hoy descanse muy bien la verdad,feliz
ultimamente me siento horrible otra vez,triste
ahora mismo me tienen harto con esto en este momento,enojo
es que tengo miedo de responder mal y arruinar todo y no es facil,miedo
