text,emotion
es que me tiene muy angustiado esa situacion y ya,miedo
que dia tan maravilloso fue hoy en serio,feliz
en este momento me siento muy feliz por todo lo que paso,feliz
te juro que me senti aceptado como soy y me cuesta mucho,feliz
en serio me siento muy bien por lo que logre,feliz
es que estoy re contento con todo la verdad,feliz
oye me siento muy lejos de ser feliz y me tiene mal,triste
la verdad es que siento panico de lo que puede ocurrir y eso me preocupa mucho,miedo
hoy me canse de pedir lo mismo sin resultado de verdad,enojo
el medico me dijo que necesita hablar conmigo de verdad,miedo
parce me robaron el celular y estoy muy mal,triste
mira me puse muy feliz con eso parce,feliz
mira hoy me fue de pelos de verdad,feliz
me fui de la reunion antes porque no podia mas y eso me tiene mal,triste
me tienes agotado con tus cosas y me parece muy mal,enojo
siento que las cosas nunca mejoran y no se como seguir,triste
mira me faltaron el respeto delante de todos,enojo
me da pena hablar en publico y manana me toca y ya,miedo
no puedo creer que no puedo mas con esta situacion,enojo
es que me da susto pedir el favor porque me da pena y me tiene mal,miedo
ultimamente siento que no soy tan inteligente como los demas sinceramente,triste
hoy me senti muy a gusto con todo parce,feliz
en este momento me siento decepcionado por todo lo que paso,triste
fijate que me siento re bien parce de verdad,feliz
me critican las decisiones sin conocer mi situacion,enojo
no te miento me pidieron que fuera a recursos humanos la verdad,miedo
la verdad me siento horrible hoy y me afecta mucho,triste
me embargaron la cuenta y no entiendo por que pero bueno,miedo
ultimamente ya no aguanto mas esa situacion y nadie lo entiende,enojo
mira estoy con una nota hoy hermano,feliz
hoy estoy muy asustado con lo que puede pasar la verdad,miedo
siento que voy a fallar manana de verdad,miedo
en serio tengo miedo de decir algo y que lo tomen mal pero bueno,miedo
fijate que me toco dejar los estudios por plata parce,triste
ultimamente hoy me senti comodo siendo yo mismo y quisiera que alguien me ayudara,feliz
fijate que el partido de colombia salio bien y me tiene mal,feliz
la verdad me independice por fin la verdad,feliz
oye me siento muy bien conmigo mismo pero no digo nada,feliz
me tocó pagar una multa que no era justa parce,enojo
mira lo que paso hoy me senti comodo siendo yo mismo y me pesa cargarlo solo,feliz
lo que pasa es que siento que voy por buen camino pero no digo nada,feliz
la verdad es que siento una angustia que no me deja dormir,miedo
la verdad extraño mucho a las personas que ya no estan,triste
desde hace dias tuve que fingir que estaba bien toda la noche y me afecta mucho,triste
hoy tengo miedo de equivocarme y arrepentirme despues pero bueno,miedo
estoy muy nervioso de cara a lo que viene y no se que hacer,miedo
oye se aprovecharon de que no sabia y ya,enojo
desde ayer nada tiene sentido desde hace dias,triste
ahora mismo no quiero salir solo todo el tiempo,miedo
mira me enfurece que actuen asi y me afecta mucho,enojo
es que me sacaron de la jugada sin ninguna explicacion,enojo
hoy todo esta funcionando bien,feliz
la verdad estoy agotado de tener que explicar como me siento men,triste
hoy me pone de muy buen humor esto en serio,feliz
oye me tiene muy irritado todo esto,enojo
me siento muy mal emocionalmente,triste
me dejaron plantado y ni se disculparon y me cuesta mucho,enojo
sinceramente siento mucha angustia en este momento y no se que hacer,miedo
en este momento estoy muy contento en este momento,feliz
fijate que me pidieron algo de ultimo momento y no puedo evitarlo,enojo
ahora mismo me siento motivado y eso me alegra,feliz
realmente siento demasiado temor desde hace dias,miedo
desde hace dias hoy amaneci con mucha energia y es agotador,feliz
me siento inseguro ultimamente,miedo
hoy me senti muy a gusto con todo y ya,feliz
que dia tan especial fue hoy para mi y estoy muy contento,feliz
sinceramente me siento increible esta semana,feliz
desde hace dias me cancelaron a ultimo momento pero no digo nada,enojo
no entendi el tono del mensaje y me confundi y eso me tiene mal,triste
es que me cancelaron la cita sin avisar y ya,enojo
es que me pone muy nervioso hablar en publico otra vez,miedo
para serte honesto me pusieron en evidencia en un grupo sinceramente,enojo
mira tengo miedo de que me rechacen si digo lo que pienso pero bueno,miedo
ahora mismo me sacaron la paciencia y me afecta mucho,enojo
te digo que ya no tengo energia para nada de lo que antes me gustaba y no es facil,triste
la verdad me tocó madrugar y no dormí nada y encima salio mal,triste
para serte honesto me siento desconectado de todo y eso me pesa,triste
hoy estoy que no me la creo,feliz
en serio me da ansiedad cuando hay silencio en la conversacion y quisiera que alguien me ayudara,miedo
la verdad prometieron y no cumplieron otra vez,enojo
te cuento que logre ahorrar lo que necesitaba,feliz
hoy hoy hice algo que me daba mucho miedo y salio bien y ya,feliz
para serte honesto prometieron y no cumplieron y eso me pesa,enojo
en serio no puedo creer tanta irresponsabilidad sin excusas,enojo
te cuento que me hicieron repetir el tramite tres veces pero necesitaba decirlo,enojo
es que me dejaron y no puedo evitarlo,triste
logre cerrar el trato que necesitaba y no es facil admitirlo,feliz
te cuento que extraño como era todo antes la verdad,triste
es que me preocupa no poder pagar el arriendo el otro mes,miedo
hoy me tiene muy desanimado todo esto pero bueno,triste
hoy mi mejor amigo se fue para otro pais y me cuesta mucho,triste
me da pena decirlo pero me senti aceptado como soy y eso me tiene mal,feliz
te cuento que salimos a rumbear y la pase muy bien y nadie lo sabe,feliz
me fui de viaje la verdad,feliz
oye hoy fue exactamente lo que necesitaba,feliz
hoy siento que todo el mundo sigue y yo me quede quieto,triste
me enfurece tu actitud y eso no esta bien,enojo
hoy me dijeron que si y despues que no la verdad,enojo
ahora mismo me da miedo pedir ayuda,miedo
la verdad me siento destruido y no se que hacer,triste
la verdad me ignoraron cuando tenia razon todo el tiempo,enojo
te juro que me di cuenta que no me invitaron a la reunion y quisiera que alguien me ayudara,triste
me mintieron en mi cara y me afecta mucho,enojo
es que siento mucho miedo en este momento y eso me preocupa mucho,miedo
ultimamente me siento motivado ultimamente,feliz
oye me dieron la visa y no puedo evitarlo,feliz
te cuento que me tocó repetir el tramite porque perdieron mis papeles,enojo
te digo que estoy muy angustiado con las noticias de hoy y me tiene muy nervioso,miedo
el silencio de esa persona me preocupa mucho la verdad,miedo
sinceramente me entristece mucho lo que paso y no lo puedo superar,triste
es que nadie me dio una respuesta clara y ya,enojo
en serio me tienes harto de verdad sin excusas,enojo
te digo que todo el mundo esta en planes y yo solo en casa,triste
fijate que dije algo que no quise decir y no se como explicarlo y me tiene agotado,triste
te digo que me contactaron por mi trabajo y quede feliz bro,feliz
te cuento que mi familia se fue a vivir lejos y me siento solo,triste
sinceramente me asusta mucho la situacion actual,miedo
me tocó pagar una multa que no era justa y no es facil,enojo
es que estoy al limite de mi paciencia pero no digo nada,enojo
te digo que que buena noticia me dieron hoy y estoy muy agradecido,feliz
me reportaron sin motivo y me bloquearon la cuenta y no se que hacer,enojo
en serio me ignoraron cuando tenia toda la razon parce,enojo
hoy siento que todos avanzan menos yo,triste
te cuento que ya nada es igual de verdad,triste
en serio la incertidumbre me tiene paralizado y no se que hacer,miedo
es que estoy muy ido hoy no se que me pasa y no es facil,triste
es que me case hoy sinceramente,feliz
en serio me paraliza la idea de tener que hablar en grupo pero necesitaba decirlo,miedo
hoy me cancelaron a ultimo momento la verdad,enojo
mira siento que cargue solo con todo y no se que hacer,triste
hoy fue un dia increible de verdad,feliz
que dia tan especial fue hoy y es lo mejor que me paso,feliz
es que me siento muy perdido con mi vida men,triste
te digo que por fin publique lo que venia trabajando y me tiene pensando mucho,feliz
en serio que felicidad tan grande siento ahora,feliz
de verdad me da ira tu actitud y no lo entiendo,enojo
mira me hicieron firmar algo que no entendi la verdad,enojo
es que estoy al limite de mi paciencia sinceramente,enojo
me trataron muy mal sin razon y no puedo evitarlo,enojo
la verdad mi familia estuvo muy unida hoy y me tiene mal,feliz
es que me encontre plata en un bolsillo que no sabia bro,feliz
no se si actue bien y eso no me deja tranquilo y quisiera que alguien me ayudara,miedo
en serio termine todo lo que tenia pendiente y eso me tiene mal,feliz
me da pena decirlo pero tengo miedo de mandar ese mensaje y que lo tomen mal y me afecta mucho,miedo
me toco dejar los estudios por plata,triste
me bloquearon sin darme ninguna explicacion men,enojo
sinceramente no estudie suficiente para esto y no puedo evitarlo,miedo
en serio me da ansiedad abrir ese chat y no lo digo seguido,miedo
ultimamente no tengo ganas de nada ultimamente,triste
te juro que todo el mundo esta en planes y yo solo en casa men,triste
me tiene muy intranquilo todo esto pero bueno,miedo
la verdad me paralizo cuando tengo que decidir y me tiene mal,miedo
mira no te soporto mas,enojo
te cuento que compre mi primer carro y me afecta,feliz
me siento re bien parce parce,feliz
te juro que me asusta que piensen que soy raro y me afecta mucho,miedo
te digo que estoy emocionado con las noticias,feliz
fijate que me descuentan del sueldo cosas que no firmé,enojo
hoy tengo panico de que me pregunten algo en clase y ya,miedo
es que me comparan con otros y eso me molesta mucho,enojo
te cuento que me usaron y despues me ignoraron y eso me pesa,enojo
estoy muy asustado sin saber que hacer y me tiene muy nervioso,miedo
siento un dolor muy grande en el pecho y no se como seguir,triste
es que tengo los mejores amigos de verdad,feliz
es que tengo miedo de que mis sueños no sean suficientes,miedo
mira no puedo mas con esta situacion y ya me canse,enojo
en serio mi grupo hizo el trabajo sin contar conmigo y me tiene agotado,triste
no te miento me hicieron perder un dia entero,enojo
me cayo muy bien esa persona pero bueno,feliz
ahora mismo mi grupo hizo el trabajo sin contar conmigo y no se que hacer,triste
me descuentan del sueldo cosas que no firmé y ya,enojo
me tocó repetir el tramite porque perdieron mis papeles la verdad,enojo
hoy me usaron cuando les convenia y despues nada parce,enojo
en serio me canse de pedir ayuda y no recibirla la verdad,triste
sinceramente no me puedo quitar esa preocupacion de encima y ya,miedo
en serio consegui el trabajo la verdad,feliz
me entristece mucho lo que paso y no se como seguir,triste
la verdad es que estoy muy bajo de animo desde entonces,triste
hoy tengo miedo de decir algo fuera de lugar de verdad,miedo
es que por fin publique lo que venia trabajando y no puedo evitarlo,feliz
sinceramente hicieron como si yo no existiera en la reunion y no puedo evitarlo,enojo
oye me decepciono mucho lo que hiciste y no lo entiendo,enojo
no puedo evitar que siento una ansiedad muy fuerte ahora y no se que hacer,miedo
parce tengo miedo de que me quiten el trabajo,miedo
hoy no tengo que trabajar y no puedo evitarlo,feliz
la verdad hicieron lo que quisieron sin preguntarme nada de verdad,enojo
no me dejaron terminar de hablar y ya,enojo
ahora mismo tengo un presentimiento muy malo y no se que hacer,miedo
de verdad siento una soledad muy grande ahora de verdad,triste
es que no se para donde voy y eso me asusta y me pone triste,triste
en este momento hoy fue un gran dia ultimamente,feliz
estoy muy nervioso por los resultados,miedo
mira lo que paso siento que nadie me toma en serio y me cuesta mucho,enojo
en serio me dijeron que me quieren sinceramente,feliz
me da mucha rabia lo que hiciste y me parece muy mal,enojo
siento que estoy decepcionando a todos y nadie lo entiende,triste
ya no quiero hablar de eso porque nadie entiende,triste
ultimamente hoy no tengo que trabajar y me afecta mucho,feliz
la verdad me tiene muy angustiado esa situacion de verdad,miedo
es que me dejaron esperando sin explicacion de verdad,enojo
te cuento que cumpli mi meta del año y no se que hacer,feliz
la verdad me duele mucho esto,triste
todo me pone mal,triste
hoy estoy muy agradecido por todo,feliz
fijate que me cayo muy bien esa persona,feliz
parce estoy muy cansado de lucharla solo,triste
no puedo creer lo que hicieron todo el tiempo,enojo
parce me da susto pedir el favor porque me da pena la verdad,miedo
sinceramente me da terror que noten que estoy nervioso de verdad,miedo
estoy muy bacano con la noticia,feliz
la verdad eso me pone muy furioso parce de verdad,enojo
hoy me paralizo cuando tengo que decidir sinceramente,miedo
hoy tengo miedo de embarrarla con esa decision pero bueno,miedo
lo que pasa es que perdi una oportunidad importante pero no digo nada,triste
lo que pasa es que entregue el proyecto a tiempo pero necesitaba decirlo,feliz
